,医生有无简介,总文章数,log(IST),患者满意度,profession_encoding,城市等级,欢迎词字数,字数平方,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5,T
177,0,0,0.11562597722944228,-10.44422326513496,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
178,0,0,0.0,-10.44422326513496,5,其他,0.0,0.0,0,0,0,0,0,0,1,4
179,1,0,0.012100520137732048,-9.952729045690658,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
180,1,0,0.0803457840185529,-7.013089089190183,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
181,1,0,0.03174055579809555,-9.952729045690658,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
182,1,0,0.10928878389878298,-6.626481571082646,4,二线城市,216.0,46656.0,0,1,0,0,0,1,0,4
183,1,1,0.03509305123190274,-9.54879854086522,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
184,0,0,0.02366740289920106,-10.44422326513496,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
185,1,8,0.11355545362073531,140.34016167645765,5,一线城市,255.0,65025.0,1,0,0,0,0,0,1,4
186,0,0,0.053604724488743545,-9.390615145761934,0,二线城市,44.0,1936.0,0,1,0,0,0,0,0,4
187,0,0,0.0,-10.040292760309525,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
188,1,5,0.07605553399196548,-6.151931385772797,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
189,1,0,0.0,-10.44422326513496,0,其他,0.0,0.0,0,0,0,0,0,0,0,4
190,1,0,0.0,-9.952729045690658,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
191,1,1,0.0,-10.198476155412811,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
192,1,0,0.0,-9.242136063407457,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
193,1,3,0.08990058655081291,7.168295860597432,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
194,0,0,0.0,-10.44422326513496,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
195,0,0,0.0,-10.44422326513496,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
196,0,2,0.13151973301363884,-10.198476155412811,3,二线城市,98.0,9604.0,0,1,0,0,1,0,0,4
197,1,0,0.015145817875718934,-8.75064184396315,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
198,0,2,0.0741288274328745,-4.275603861394153,2,一线城市,142.0,20164.0,1,0,0,1,0,0,0,4
199,1,5,0.00677334879272451,-8.592458448859867,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
200,1,0,0.0,-10.198476155412811,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
201,1,0,0.0,-10.198476155412811,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
202,1,8,0.3182657372076012,-6.151931385772797,5,一线城市,240.0,57600.0,1,0,0,0,0,0,1,4
203,1,0,0.0,-10.198476155412811,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
204,1,6,0.06824830490191304,-7.548554642235648,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
205,1,0,0.0,-10.198476155412811,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
206,0,0,0.06934498792173921,-9.461234826246352,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
207,1,21,0.07830641478618368,-5.46798675037285,3,二线城市,75.0,5625.0,0,1,0,0,1,0,0,4
208,1,49,0.04320710376778953,-5.363479001619531,5,一线城市,219.0,47961.0,1,0,0,0,0,0,1,4
209,0,0,0.033799353338147216,-10.44422326513496,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
210,1,4,0.06915241892701539,-4.433787256497437,5,二线城市,160.0,25600.0,0,1,0,0,0,0,1,4
211,1,26,0.13844312360582225,-7.232187852029079,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
212,1,0,0.0,-10.44422326513496,3,其他,0.0,0.0,0,0,0,0,1,0,0,4
213,0,0,0.0,-9.952729045690658,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
214,1,0,0.0028134494692784178,-9.144868036039782,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
215,1,0,0.005466968836871932,-8.996388953685305,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
216,1,0,0.07994839075859418,-4.555617991968655,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
217,1,0,0.0,-9.952729045690658,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
218,0,0,0.0,-10.198476155412811,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
219,1,13,0.13286036342869376,465.5816499867,2,一线城市,255.0,65025.0,1,0,0,1,0,0,0,4
220,1,0,0.0033604225792329473,-9.2154877165242,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
221,0,0,0.03488000529360594,-9.706981935968503,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
222,0,0,0.0,-10.44422326513496,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
223,1,0,0.015191571059930246,-9.706981935968503,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
224,1,27,0.056111980220982745,6.640448981521074,5,二线城市,255.0,65025.0,0,1,0,0,0,0,1,4
225,0,4,0.22944854737953288,-10.44422326513496,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
226,1,0,0.049857957257896705,-10.44422326513496,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
227,1,14,0.288052754897894,-9.706981935968503,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
228,0,0,0.020977012321978378,-8.969740606802045,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
229,1,4,0.10977293732289958,-5.416775695386048,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
230,1,7,0.04102562150593536,-10.44422326513496,5,其他,0.0,0.0,0,0,0,0,0,0,1,4
231,0,0,0.07744788969992802,-9.952729045690658,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
232,1,5,0.24190505097316273,-10.44422326513496,4,二线城市,56.0,3136.0,0,1,0,0,0,1,0,4
233,0,8,0.07393184243546708,-5.134675926031834,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
234,1,0,0.0,-8.969740606802045,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
235,1,9,0.07286767659406056,-8.285795971402104,3,二线城市,58.0,3364.0,0,1,0,0,1,0,0,4
236,1,0,0.0,-10.198476155412811,3,一线城市,0.0,0.0,1,0,0,0,1,0,0,4
237,1,1,0.19697407363368574,-9.083952668304171,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
238,0,1,0.1009890290089447,-9.794545650587374,2,二线城市,75.0,5625.0,0,1,0,1,0,0,0,4
239,1,5,0.10727624538179278,4.07809118296277,5,二线城市,53.0,2809.0,0,1,0,0,0,0,1,4
240,1,0,0.04209951664275596,-9.952729045690658,5,其他,0.0,0.0,0,0,0,0,0,0,1,4
241,1,0,0.016539198125507314,-9.952729045690658,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
242,1,0,0.0381292397512773,-10.198476155412811,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
243,1,0,0.008642776345361883,-9.952729045690658,5,二线城市,100.0,10000.0,0,1,0,0,0,0,1,4
244,1,0,0.034658350996821054,-10.44422326513496,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
245,1,2,0.05069174877072768,-8.504894734241,5,二线城市,145.0,21025.0,0,1,0,0,0,0,1,4
246,1,0,0.13926604663742387,-7.232187852029079,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
247,0,1,0.06533269399377488,-9.706981935968503,2,二线城市,47.0,2209.0,0,1,0,1,0,0,0,4
248,0,0,0.024185618313774696,-10.198476155412811,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
249,1,0,0.004161613222820455,-9.461234826246352,5,其他,0.0,0.0,0,0,0,0,0,0,1,4
250,1,0,0.2636827547193147,-10.198476155412811,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
251,0,0,0.0,-10.44422326513496,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
252,1,2,0.0,-10.44422326513496,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
253,1,1,0.042018597988874536,-9.706981935968503,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
254,1,0,0.14938744110085456,37.579107341396515,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
255,1,0,0.00810842179467042,-9.794545650587374,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
256,0,0,0.05708252673920866,-9.794545650587374,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
257,1,0,0.02260160015710218,-9.461234826246352,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
258,1,3,0.05031813589519245,-6.679778264849163,5,其他,0.0,0.0,0,0,0,0,0,0,1,4
259,1,0,0.15055037435178795,-8.565810101976611,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
260,1,0,0.23553725818326868,-4.835632122543155,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
261,1,0,0.052839622153786944,-4.003208404788739,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
262,0,0,0.0,-10.040292760309525,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
263,1,11,0.08827475416692764,643.7759613137829,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
264,0,0,0.004706826113309742,-9.2154877165242,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
265,0,2,0.0,-10.44422326513496,1,其他,0.0,0.0,0,0,1,0,0,0,0,4
266,1,3,0.0,-10.198476155412811,2,其他,111.0,12321.0,0,0,0,1,0,0,0,4
267,1,0,0.0,-9.952729045690658,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
268,0,12,0.41700935306464737,-8.21517629091769,0,二线城市,94.0,8836.0,0,1,0,0,0,0,0,4
269,0,10,0.0056500703002641695,-10.44422326513496,0,其他,237.0,56169.0,0,0,0,0,0,0,0,4
270,1,0,0.008892906367878543,-10.198476155412811,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
271,1,0,0.0,-8.75064184396315,1,其他,0.0,0.0,0,0,1,0,0,0,0,4
272,0,0,0.0,-10.198476155412811,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
273,1,0,0.013675432820034803,-9.487883173129608,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
274,1,7,0.10263414754802008,-10.198476155412811,4,二线城市,57.0,3249.0,0,1,0,0,0,1,0,4
275,1,2,0.25144345465292905,-8.030344548931147,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
276,0,6,0.07903714821523812,-9.242136063407457,2,一线城市,71.0,5041.0,1,0,0,1,0,0,0,4
277,1,10,0.06429943509896577,7.665323115231122,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
278,0,1,0.010593929730537396,-10.198476155412811,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,4
279,1,0,0.0,-10.44422326513496,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
280,0,0,0.02973637249119431,-10.44422326513496,2,其他,81.0,6561.0,0,0,0,1,0,0,0,4
281,1,0,0.020301405833536585,-8.495190421492193,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
282,1,1,0.1245007367865741,164.87807018928157,5,二线城市,99.0,9801.0,0,1,0,0,0,0,1,4
283,1,0,0.0,-9.952729045690658,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
284,1,0,0.08431307577961653,-1.6845120771728868,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
285,1,4,0.05777691926976074,-6.424326842378202,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
286,0,25,0.08405314741263732,43.955035556447704,2,二线城市,46.0,2116.0,0,1,0,1,0,0,0,4
287,1,0,0.00892193652005165,-10.198476155412811,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
288,0,0,0.0501071626555694,-7.512201982603582,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
289,1,0,0.028633742378245817,-8.504894734241,2,一线城市,73.0,5329.0,1,0,0,1,0,0,0,4
290,0,0,0.13647522820617186,-10.44422326513496,2,其他,88.0,7744.0,0,0,0,1,0,0,0,4
291,1,1,0.07782324887121633,14.045422607841731,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
292,1,0,0.03734857940796136,-9.144868036039782,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
293,0,8,0.01155027403923591,-10.44422326513496,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
294,1,0,0.0704638011944654,-10.198476155412811,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
295,0,0,0.0,-10.44422326513496,0,其他,0.0,0.0,0,0,0,0,0,0,0,4
296,1,0,0.08013084077609328,-9.952729045690658,5,二线城市,54.0,2916.0,0,1,0,0,0,0,1,4
297,1,0,0.03506319603372021,-6.801609000320384,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
298,1,0,0.018357073921307303,-9.487883173129608,2,二线城市,72.0,5184.0,0,1,0,1,0,0,0,4
299,1,3,0.07293901664978485,0.5060965986326085,5,其他,255.0,65025.0,0,0,0,0,0,0,1,4
300,0,0,0.0,-10.44422326513496,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
301,1,1,0.23763454102202253,-8.680022163478736,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
302,1,2,0.04031315996007457,-10.44422326513496,2,其他,53.0,2809.0,0,0,0,1,0,0,0,4
303,1,4,0.005756747660718109,-10.44422326513496,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
304,1,0,0.030438383077297227,-10.44422326513496,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
305,1,0,0.05340775549801716,-9.706981935968503,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
306,1,0,0.05744906805169082,1.4036069616820617,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
307,1,0,0.009989562092656348,-8.899120926317629,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
308,1,0,0.12697545800656887,-7.083708769674601,3,一线城市,0.0,0.0,1,0,0,0,1,0,0,4
309,1,1,0.08628241007298446,-10.44422326513496,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
310,1,5,0.02456254753693774,-8.996388953685305,3,其他,131.0,17161.0,0,0,0,0,1,0,0,4
311,1,0,0.002749905005535551,-10.198476155412811,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
312,1,0,0.0,-9.952729045690658,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
313,0,3,0.03268499781576174,-3.1610803742855165,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
314,1,0,0.05051888335478781,-10.44422326513496,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
315,1,23,0.03046019043311183,-10.198476155412811,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
316,1,0,0.20809667095869683,-10.44422326513496,2,一线城市,71.0,5041.0,1,0,0,1,0,0,0,4
317,0,0,0.0,-10.44422326513496,0,其他,0.0,0.0,0,0,0,0,0,0,0,4
318,1,1,0.027646695230926405,-8.680022163478736,2,二线城市,49.0,2401.0,0,1,0,1,0,0,0,4
319,0,5,0.08276744185100797,-9.952729045690658,5,其他,51.0,2601.0,0,0,0,0,0,0,1,4
320,0,54,0.004924527430426858,-8.504894734241,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
321,1,0,0.009243461141258779,-9.242136063407457,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
322,1,4,0.07167095023865991,-7.538850329486841,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,4
323,0,4,0.045207476200945826,-10.198476155412811,5,二线城市,89.0,7921.0,0,1,0,0,0,0,1,4
324,1,1,0.0496136163120587,-8.83820555858202,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
325,0,0,0.13791594155333048,-9.487883173129608,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
326,1,1,0.05224969437103527,-9.057304321420915,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
327,0,0,0.0,-10.44422326513496,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
328,1,0,0.0,-10.198476155412811,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
329,0,0,0.004497013045774617,-7.855217119693409,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
330,0,0,0.0,-10.44422326513496,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
331,1,3,0.05575762540859153,-6.898877027688056,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
332,1,0,0.20510556046202938,-9.952729045690658,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
333,1,0,0.0,-10.44422326513496,0,二线城市,253.0,64009.0,0,1,0,0,0,0,0,4
334,1,0,0.04534202060583503,-10.44422326513496,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
335,1,8,0.09646558271539836,587.8262920180732,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
336,0,0,0.21788765286543152,-10.44422326513496,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
337,1,0,0.38921613896411184,-4.273518222614437,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
338,1,0,0.2794565271412525,-9.487883173129608,2,一线城市,59.0,3481.0,1,0,0,1,0,0,0,4
339,1,3,0.03856106938983411,-9.952729045690658,4,二线城市,101.0,10201.0,0,1,0,0,0,1,0,4
340,1,1,0.028597766571351796,-9.242136063407457,5,二线城市,101.0,10201.0,0,1,0,0,0,0,1,4
341,1,1,0.04116311179249725,-8.504894734241,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
342,1,0,0.08277318703161751,3.6817793521064286,5,二线城市,50.0,2500.0,0,1,0,0,0,0,1,4
343,1,0,0.012800523052059072,-9.487883173129608,4,二线城市,43.0,1849.0,0,1,0,0,0,1,0,4
344,1,0,0.034176857663416514,-3.684755975802463,5,二线城市,255.0,65025.0,0,1,0,0,0,0,1,4
345,1,1,0.0707599270333905,-10.44422326513496,0,二线城市,49.0,2401.0,0,1,0,0,0,0,0,4
346,1,0,0.17338898840103445,-9.952729045690658,4,二线城市,41.0,1681.0,0,1,0,0,0,1,0,4
347,0,15,0.03428411226541852,-10.198476155412811,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,4
348,1,1,0.04440389978851873,-8.592458448859867,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
349,1,2,0.3507044287230474,-7.424638267984715,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,4
350,1,0,0.007477490609132908,-10.44422326513496,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
351,1,0,0.09531477024116577,-0.6426939093283845,5,二线城市,70.0,4900.0,0,1,0,0,0,0,1,4
352,1,0,0.08312912799382403,5.630812195749196,4,一线城市,37.0,1369.0,1,0,0,0,0,1,0,4
353,1,0,0.005278571088828854,-8.232499277635586,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
354,0,6,0.31444368253545407,-10.040292760309525,2,二线城市,128.0,16384.0,0,1,0,1,0,0,0,4
355,0,0,0.023404176261417657,-10.44422326513496,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
356,1,0,0.06584915575872465,-9.487883173129608,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,4
357,0,0,0.0,-10.44422326513496,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
358,1,5,0.01247432690794519,-9.54879854086522,4,二线城市,255.0,65025.0,0,1,0,0,0,1,0,4
359,1,0,0.05134060388908057,-4.1880401467752835,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,4
360,1,1,0.0403605006351267,-7.575202989118904,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,4
361,0,0,0.0,-10.44422326513496,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
362,1,0,0.03879454963984393,-9.242136063407457,4,二线城市,68.0,4624.0,0,1,0,0,0,1,0,4
363,1,0,0.02589256858852652,-8.723993497079894,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
364,0,0,0.0,-9.952729045690658,0,其他,0.0,0.0,0,0,0,0,0,0,0,4
365,1,4,0.07780632136901781,-9.242136063407457,5,一线城市,78.0,6084.0,1,0,0,0,0,0,1,4
366,1,30,0.09239526957845998,47.07643881110848,5,二线城市,245.0,60025.0,0,1,0,0,0,0,1,4
367,1,4,0.05822523928687461,-1.6523306951002492,5,二线城市,81.0,6561.0,0,1,0,0,0,0,1,4
368,1,3,0.05802502923963626,-10.44422326513496,2,二线城市,45.0,2025.0,0,1,0,1,0,0,0,4
369,1,0,0.0,-10.198476155412811,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,4
370,1,5,0.0657217255409563,0.9024084294889617,5,二线城市,236.0,55696.0,0,1,0,0,0,0,1,4
371,1,0,0.033416013567692034,-9.2154877165242,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
372,0,0,0.0,-10.44422326513496,3,其他,0.0,0.0,0,0,0,0,1,0,0,4
373,1,6,0.04681621357757781,-9.242136063407457,5,二线城市,87.0,7569.0,0,1,0,0,0,0,1,4
374,1,31,0.04696894699685018,0.17278577429158795,5,其他,131.0,17161.0,0,0,0,0,0,0,1,4
375,1,0,0.0,-9.952729045690658,4,其他,0.0,0.0,0,0,0,0,0,1,0,4
376,1,0,0.0,-10.44422326513496,2,其他,0.0,0.0,0,0,0,1,0,0,0,4
377,1,1,0.05925529905794909,198.6921446367223,4,一线城市,243.0,59049.0,1,0,0,0,0,1,0,4
378,1,13,0.0793433900472515,67.08896106273647,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,4
