,医生有无简介,总文章数,log(IST),患者满意度,欢迎词字数,字数平方,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5
94,0.2687224669603524,18.31718061674009,0.05674167526603919,-9.864237569377986,67.04625550660793,4222.953744493392,0.711453744493392,-0.45374449339207046,-0.013215859030837005,0.7731277533039648,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
97,0.2687224669603524,15.317180616740089,0.013940420107602207,63.01724152108027,221.04625550660793,59046.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
98,0.2687224669603524,-2.682819383259912,0.15672244412004122,-8.870562621056683,200.04625550660793,48777.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,0.7731277533039648,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
107,0.2687224669603524,-2.682819383259912,0.0019255889437316473,7.973325857773732,53.04625550660793,1590.9537444933922,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
108,0.2687224669603524,4.317180616740088,0.029659508166176025,63.119014211674575,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
109,0.2687224669603524,-0.6828193832599121,0.06893379944739556,-9.63076710302777,218.04625550660793,57525.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
120,0.2687224669603524,-2.682819383259912,0.4183023172314092,-9.864237569377986,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
124,0.2687224669603524,20.31718061674009,0.0006051938355384687,104.55012915621289,221.04625550660793,59046.953744493396,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,0.6651982378854626,-0.2533039647577093
125,0.2687224669603524,-0.6828193832599121,-0.03563497292255734,-7.795117132607547,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,0.7466960352422907
126,0.2687224669603524,-2.682819383259912,-0.04757098321546946,-10.097708035728198,-33.95374449339207,-5978.046255506608,0.711453744493392,-0.45374449339207046,-0.013215859030837005,-0.22687224669603523,-0.05066079295154185,-0.33480176211453744,-0.2533039647577093
