,医生有无简介,总文章数,log(IST),患者满意度,profession_encoding,城市等级,欢迎词字数,字数平方,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5,T
10,0,0,0.009471497172726315,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
11,1,0,0.033262927786186884,-7.149430664890309,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
12,1,0,0.0,-8.436052305610003,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
13,0,3,0.2815787974652464,-10.097708035728198,5,一线城市,47.0,2209.0,1,0,0,0,0,0,1,1
14,1,11,0.03886527228440368,-7.002798890254981,4,二线城市,255.0,65025.0,0,1,0,0,0,1,0,1
15,1,4,0.009165793673315643,-9.163826170327345,4,二线城市,42.0,1764.0,0,1,0,0,0,1,0,1
16,0,3,0.1408441405842465,-8.957401312771566,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
17,0,0,0.03335699566545214,-9.864237569377984,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
18,1,0,0.031092133738803457,-6.74703410982511,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
19,0,0,0.03402370846658425,-9.864237569377984,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
20,0,0,0.013655035079789483,-9.136463704660644,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
21,1,0,0.021106955788003676,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
22,0,0,0.0,-9.864237569377984,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
23,0,0,0.019913406696746495,-10.097708035728198,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
24,1,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
25,1,0,0.021621281923527046,-6.508495491887849,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
26,1,0,0.0,-8.22994430492649,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
27,1,1,0.03474224452358515,-4.1785421231005,5,一线城市,42.0,1764.0,1,0,0,0,0,0,1,1
28,0,0,0.0,-9.864237569377984,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
29,1,0,0.0,-10.097708035728198,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
30,1,0,0.05896492377053801,-6.980504576175322,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
31,1,0,0.03939797742037847,-6.101347642107864,4,二线城市,95.0,9025.0,0,1,0,0,0,1,0,1
32,1,0,0.007847051990825873,-9.71760579474265,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
33,0,0,0.014876817768546574,-9.017194395692014,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
34,1,6,0.02368244232492868,-9.397296636677558,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
35,0,0,0.0,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
36,0,1,0.011964324075153231,-9.250664862042228,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
37,0,0,0.0,-10.097708035728198,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
38,0,0,0.05693175162527643,-9.864237569377984,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
39,1,0,0.047201870809936486,-9.864237569377984,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
40,1,0,0.05315288535358881,-5.666520469788927,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
41,1,0,0.18626554347273347,-10.097708035728198,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,1
42,0,0,0.0,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
43,1,0,0.0677023690858556,-9.397296636677558,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
44,1,0,0.0,-9.864237569377984,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
45,1,0,0.03171411354617353,-9.397296636677558,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
46,1,0,0.09750543062643666,-9.864237569377984,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,1
47,0,0,0.0,-8.902993238310428,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
48,1,5,0.22248049513839757,-7.941748907242875,4,二线城市,57.0,3249.0,0,1,0,0,0,1,0,1
49,1,2,0.04932795741312433,-10.097708035728198,5,其他,106.0,11236.0,0,0,0,0,0,0,1,1
50,0,0,0.004509592048952903,-9.864237569377984,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
51,0,0,0.0,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
52,1,0,0.01883083856314257,-9.630767103027768,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
53,1,0,0.07978412852152471,-9.630767103027768,4,二线城市,255.0,65025.0,0,1,0,0,0,1,0,1
54,0,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
55,0,0,0.16775834548377547,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
56,1,2,0.13986478531459476,-5.422596843392358,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
57,1,14,0.101089657955645,-1.2404010554367015,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
58,1,9,0.023942693430539355,-9.136463704660644,1,二线城市,0.0,0.0,0,1,1,0,0,0,0,1
59,1,0,0.015559270673749825,-8.05595006462446,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
60,1,3,0.03255793315593992,3.5093908177084723,4,一线城市,76.0,5776.0,1,0,0,0,0,1,0,1
61,0,0,0.007807446526573202,-9.864237569377984,1,其他,97.0,9409.0,0,0,1,0,0,0,0,1
62,1,1,0.0,-8.376259222689555,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
63,0,0,0.0,-10.097708035728198,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
64,1,0,0.0,-10.097708035728198,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
65,1,0,0.015628888057380427,-9.630767103027768,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
66,1,5,0.12089627333275263,155.8211391555731,4,一线城市,255.0,65025.0,1,0,0,0,0,1,0,1
67,1,0,0.028017700779472264,-9.864237569377984,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
68,1,0,0.009518849413109265,-8.436052305610003,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
69,1,3,0.02162094633158162,-9.864237569377984,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
70,0,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
71,1,0,0.08457319219568984,-9.864237569377984,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
72,1,0,0.04119100896647807,-9.163826170327345,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
73,1,0,0.0,-9.864237569377984,4,其他,48.0,2304.0,0,0,0,0,0,1,0,1
74,0,0,0.04182693439112845,-6.513563643474897,2,一线城市,79.0,6241.0,1,0,0,1,0,0,0,1
75,1,0,0.0,-10.097708035728198,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
76,1,0,0.0,-10.097708035728198,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
77,0,2,0.03550719646698519,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
78,1,12,0.06699212919183305,-9.71760579474265,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
79,1,0,0.10557912133025049,-9.017194395692014,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
80,1,17,0.1526141676090075,63.697697170655,4,一线城市,255.0,65025.0,1,0,0,0,0,1,0,1
81,0,4,0.21455076944985912,-6.888597732873393,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,1
82,1,0,0.08717060238405565,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
83,0,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
84,0,0,0.0,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
85,0,0,0.0,-9.864237569377984,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
86,0,0,0.43240235172007485,-10.097708035728198,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
87,1,0,0.047364892195798744,-9.136463704660644,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
88,1,8,0.010239929665716546,-7.969111372909575,3,二线城市,96.0,9216.0,0,1,0,0,1,0,0,1
89,1,0,0.005512757221297138,-8.930355703977131,4,其他,255.0,65025.0,0,0,0,0,0,1,0,1
90,1,3,0.06723314280982012,6.578959205246441,5,一线城市,37.0,1369.0,1,0,0,0,0,0,1,1
91,1,0,0.0,-9.163826170327345,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
92,1,2,0.06685402363233235,-7.355538665573821,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
93,0,1,0.004195469578214119,-9.864237569377984,0,其他,44.0,1936.0,0,0,0,0,0,0,0,1
94,1,21,0.11702488004448536,-9.864237569377984,2,一线城市,101.0,10201.0,1,0,0,1,0,0,0,1
95,1,1,0.01270700718552951,-9.397296636677558,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
96,1,3,0.03638082472150022,-6.74703410982511,5,二线城市,37.0,1369.0,0,1,0,0,0,0,1,1
97,1,18,0.07422362488604836,63.01724152108027,4,一线城市,255.0,65025.0,1,0,0,0,0,1,0,1
98,1,0,0.21700564889848736,-8.870562621056683,2,一线城市,234.0,54756.0,1,0,0,1,0,0,0,1
99,1,0,0.007437992174724161,-4.781978527262163,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
100,1,8,0.0025960127790128373,-9.630767103027768,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
101,0,0,0.057347291527863144,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
102,1,0,0.14811894100053086,-8.930355703977131,2,其他,222.0,49284.0,0,0,0,1,0,0,0,1
103,1,0,0.0,-9.864237569377984,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
104,1,16,0.0414891843178382,-5.639158004122227,5,其他,54.0,2916.0,0,0,0,0,0,0,1,1
105,1,3,0.0066307483351912624,-8.436052305610003,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
106,1,0,0.08084592059777605,-6.334501251585822,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,1
107,1,0,0.0622087937221778,7.973325857773734,5,一线城市,87.0,7569.0,1,0,0,0,0,0,1,1
108,1,7,0.08994271294462218,63.11901421167458,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
109,1,2,0.1292170042258417,-9.630767103027768,4,一线城市,252.0,63504.0,1,0,0,0,0,1,0,1
110,1,0,0.0,-9.630767103027768,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
111,1,0,0.028224219716815786,-7.969111372909575,4,二线城市,108.0,11664.0,0,1,0,0,0,1,0,1
112,1,5,0.08102555927530124,-9.71760579474265,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
113,0,0,0.05399505964307232,-8.902993238310428,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
114,1,0,0.006908824889237193,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
115,1,0,0.007150801646415391,-9.397296636677558,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
116,1,1,0.07007947783480113,-7.969111372909575,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
117,1,0,0.24539333353511808,-10.097708035728198,4,其他,224.0,50176.0,0,0,0,0,0,1,0,1
118,1,7,0.03330074174905689,-9.864237569377984,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
119,0,0,0.0,-9.864237569377984,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
120,1,0,0.47858552200985544,-9.864237569377984,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
121,1,0,0.032891877063437,-8.669522771960215,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
122,0,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
123,1,0,0.0,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
124,1,23,0.06088839861398463,104.55012915621289,4,一线城市,255.0,65025.0,1,0,0,0,0,1,0,1
125,1,2,0.02464823185588882,-7.795117132607546,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
126,1,0,0.012712221562976701,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
127,1,0,0.0,-8.22994430492649,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
128,1,0,0.0,-9.136463704660644,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
129,0,0,0.09056862374106156,-9.864237569377984,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
130,1,7,0.08944605465584334,92.69223260386116,4,二线城市,219.0,47961.0,0,1,0,0,0,1,0,1
131,1,40,0.03716851313023176,-2.6361557019509365,5,二线城市,255.0,65025.0,0,1,0,0,0,0,1,1
132,1,0,0.008219484378650383,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
133,0,0,0.0,-10.097708035728198,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
134,1,1,0.0,-9.630767103027768,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,1
135,1,9,0.12965080587068414,199.34303513721696,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
136,1,8,0.120661531704587,-4.933361596612274,5,一线城市,62.0,3844.0,1,0,0,0,0,0,1,1
137,1,0,0.018156003582751552,-6.801759041158512,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
138,1,0,0.020059023000866708,-8.902993238310428,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,1
139,1,4,0.08718908302633772,-10.097708035728198,2,其他,255.0,65025.0,0,0,0,1,0,0,0,1
140,0,0,0.0,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
141,1,4,0.06495646158868422,20.77183087698203,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
142,1,0,0.009918706388233549,-8.930355703977131,3,二线城市,0.0,0.0,0,1,0,0,1,0,0,1
143,1,7,0.07249171161040674,-7.213975042525538,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
144,1,5,0.026302152618273445,-8.669522771960215,2,其他,63.0,3969.0,0,0,0,1,0,0,0,1
145,1,1,0.0697109675637634,-6.74703410982511,4,二线城市,85.0,7225.0,0,1,0,0,0,1,0,1
146,1,0,0.0,-8.902993238310428,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
147,0,0,0.0,-10.097708035728198,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
148,1,5,0.014281664086257171,-6.980504576175322,5,一线城市,79.0,6241.0,1,0,0,0,0,0,1,1
149,1,1,0.07177337608353128,-9.136463704660644,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
150,0,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
151,1,0,0.36356284424816465,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
152,0,0,0.0,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
153,1,0,0.0,-8.902993238310428,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
154,1,0,0.030125030503239728,-10.097708035728198,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
155,1,39,0.06758166965590971,-0.3659954160840344,5,其他,65.0,4225.0,0,0,0,0,0,0,1,1
156,1,0,0.01918171011646328,-9.136463704660644,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
157,0,0,0.2781660712530718,-9.864237569377984,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
158,1,17,0.015072894186816729,-8.669522771960215,2,一线城市,255.0,65025.0,1,0,0,1,0,0,0,1
159,1,11,0.02486200409466105,-8.463414771276703,5,一线城市,226.0,51076.0,1,0,0,0,0,0,1,1
160,1,0,0.007260567460616494,-9.163826170327345,2,一线城市,0.0,0.0,1,0,0,1,0,0,0,1
161,0,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
162,1,0,0.0741067670101515,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
163,0,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
164,1,0,0.0,-9.630767103027768,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
165,1,0,0.0,-9.48413532839244,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
166,1,1,0.011967983631009203,-7.529216049003584,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
167,0,0,0.0,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
168,1,0,0.03664328015592185,-8.289420530974674,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
169,0,0,0.0,-10.097708035728198,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
170,1,3,0.12466585611896344,-8.930355703977131,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
171,1,5,0.039980350401338384,-10.097708035728198,2,其他,76.0,5776.0,0,0,0,1,0,0,0,1
172,1,0,0.0009117695678338554,-7.469739822955401,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
173,1,0,0.0,-9.136463704660644,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
174,1,0,0.0,-8.930355703977131,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
175,1,3,0.16721051037006332,-4.026842196878121,4,一线城市,102.0,10404.0,1,0,0,0,0,1,0,1
176,1,3,0.24216487443661897,-9.397296636677558,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
177,0,2,0.05059745271431816,-4.965792213866027,4,二线城市,87.0,7569.0,0,1,0,0,0,1,0,1
178,0,0,0.1365564082615465,-10.097708035728198,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
179,0,0,0.0,-10.097708035728198,5,其他,0.0,0.0,0,0,0,0,0,0,1,1
180,1,0,0.0123110413984102,-9.630767103027768,5,一线城市,0.0,0.0,1,0,0,0,0,0,1,1
181,1,0,0.08182816252188843,-6.687241026904662,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
182,1,0,0.03432482353912519,-9.630767103027768,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
183,1,0,0.12185260092330145,-6.421656800172966,4,二线城市,216.0,46656.0,0,1,0,0,0,1,0,1
184,1,1,0.036350269877271996,-9.250664862042228,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
185,0,0,0.024955126253942226,-10.097708035728198,0,一线城市,0.0,0.0,1,0,0,0,0,0,0,1
186,1,8,0.11091804381217149,138.86609596321668,5,一线城市,255.0,65025.0,1,0,0,0,0,0,1,1
187,0,0,0.05683812605266256,-9.104033087406897,0,二线城市,44.0,1936.0,0,1,0,0,0,0,0,1
188,0,0,0.0,-9.71760579474265,0,二线城市,0.0,0.0,0,1,0,0,0,0,0,1
189,1,5,0.08211718214772615,-6.215231942617186,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
190,1,0,0.0,-10.097708035728198,0,其他,0.0,0.0,0,0,0,0,0,0,0,1
191,1,0,0.0,-9.630767103027768,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
192,1,1,0.0,-9.864237569377984,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
193,1,0,0.0,-8.902993238310428,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
194,1,3,0.09560848164616774,6.95906144623199,5,二线城市,0.0,0.0,0,1,0,0,0,0,1,1
195,0,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
196,0,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
197,0,2,0.16470034765073874,-9.864237569377984,3,二线城市,98.0,9604.0,0,1,0,0,1,0,0,1
198,1,0,0.01529831428602323,-8.436052305610003,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
199,0,2,0.07889888344175998,-3.9775022740040336,2,一线城市,142.0,20164.0,1,0,0,1,0,0,0,1
200,1,5,0.007071806384387546,-8.289420530974674,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
201,1,0,0.0,-9.864237569377984,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
202,1,0,0.0,-9.864237569377984,2,其他,0.0,0.0,0,0,0,1,0,0,0,1
203,1,5,0.1997617071856101,-6.943005807334528,5,一线城市,240.0,57600.0,1,0,0,0,0,0,1,1
204,1,0,0.0,-9.864237569377984,2,二线城市,0.0,0.0,0,1,0,1,0,0,0,1
205,1,6,0.07558409334030546,-7.241337508192237,4,一线城市,0.0,0.0,1,0,0,0,0,1,0,1
206,1,0,0.0,-9.864237569377984,4,其他,0.0,0.0,0,0,0,0,0,1,0,1
207,0,0,0.07700475700034172,-9.163826170327345,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
208,1,20,0.08784963595802354,-5.693566078583366,3,二线城市,75.0,5625.0,0,1,0,0,1,0,0,1
209,1,43,0.0469252885961392,-5.112740845373609,5,一线城市,219.0,47961.0,1,0,0,0,0,0,1,1
210,0,0,0.0,-10.097708035728198,4,二线城市,0.0,0.0,0,1,0,0,0,1,0,1
211,1,4,0.07857196891197323,-4.3576045149895775,5,二线城市,160.0,25600.0,0,1,0,0,0,0,1,1
